month,State,Total Sales Demand,Total Units Demanded per SKU,Order ID,Country,Cust_State
11,M6P,378.3513,21,12,CA,M
12,M6P,297.746,61,54,CA,M
1,M6R,91.2771,8,8,CA,M
2,M6R,419.2335,55,25,CA,M
3,M6R,1241.8703,247,210,CA,M
4,M6R,3894.7984,684,546,CA,M
10,M6R,44.164,14,3,CA,M
11,M6R,582.665,78,24,CA,M
12,M6R,793.6219,203,24,CA,M
1,M6S,93.7539,30,11,CA,M
3,M6S,2358.8425,379,285,CA,M
4,M6S,5289.6372,883,637,CA,M
10,M6S,50.2924,12,9,CA,M
11,M6S,525.5206,36,12,CA,M
12,M6S,337.6507,82,43,CA,M
1,M8V,235.8738,33,15,CA,M
2,M8V,202.9759,22,12,CA,M
3,M8V,1269.7936,222,124,CA,M
4,M8V,3869.1116,651,468,CA,M
10,M8V,60.0796,1,1,CA,M
11,M8V,837.6571,42,19,CA,M
12,M8V,441.6035,55,33,CA,M
1,M8W,88.0315,7,4,CA,M
3,M8W,728.1832,125,89,CA,M
4,M8W,1943.9774,311,229,CA,M
11,M8W,474.7297,14,5,CA,M
12,M8W,80.8009,18,4,CA,M
2,M8X,18.977,3,2,CA,M
3,M8X,683.4508,125,110,CA,M
4,M8X,2022.6055,267,207,CA,M
10,M8X,13.5196,6,1,CA,M
11,M8X,754.0404,4,4,CA,M
12,M8X,132.5323,16,10,CA,M
1,M8Y,245.0117,46,6,CA,M
2,M8Y,109.8055,20,7,CA,M
3,M8Y,782.8313,134,117,CA,M
4,M8Y,3082.8207,488,393,CA,M
9,M8Y,11.2538,2,1,CA,M
10,M8Y,419.6783,46,9,CA,M
11,M8Y,903.4275,132,68,CA,M
12,M8Y,730.9061,77,13,CA,M
1,M8Z,317.461,33,7,CA,M
2,M8Z,148.4472,20,10,CA,M
3,M8Z,383.0144,53,45,CA,M
4,M8Z,2172.5622,343,270,CA,M
9,M8Z,11.2688,1,1,CA,M
10,M8Z,15.7653,1,1,CA,M
11,M8Z,255.9223,15,8,CA,M
12,M8Z,523.7142,50,37,CA,M
1,M9A,18.0545,2,1,CA,M
2,M9A,289.1588,89,23,CA,M
3,M9A,1030.0085,173,105,CA,M
4,M9A,4252.4059,661,391,CA,M
9,M9A,51.4836,7,7,CA,M
10,M9A,60.0796,3,2,CA,M
11,M9A,554.7473,76,25,CA,M
12,M9A,145.3919,14,11,CA,M
1,M9B,88.2852,11,7,CA,M
2,M9B,62.3029,13,12,CA,M
3,M9B,837.6237,139,118,CA,M
4,M9B,2225.0544,345,262,CA,M
10,M9B,62.1072,6,5,CA,M
11,M9B,867.4952,41,21,CA,M
12,M9B,394.6535,37,26,CA,M
1,M9C,51.5882,12,7,CA,M
2,M9C,72.0777,19,13,CA,M
3,M9C,856.571,159,96,CA,M
4,M9C,2175.0868,433,268,CA,M
9,M9C,20.8623,3,2,CA,M
10,M9C,138.9214,4,2,CA,M
11,M9C,612.1038,19,19,CA,M
12,M9C,236.1227,99,34,CA,M
2,M9L,21.1226,4,1,CA,M
3,M9L,129.7375,21,21,CA,M
4,M9L,1251.8739,286,137,CA,M
11,M9L,225.6275,8,5,CA,M
12,M9L,53.2373,4,4,CA,M
2,M9M,115.1841,38,16,CA,M
3,M9M,120.7351,13,10,CA,M
4,M9M,520.2475,72,58,CA,M
10,M9M,141.7301,30,10,CA,M
11,M9M,8.6592,2,2,CA,M
12,M9M,345.4144,26,8,CA,M
1,M9N,353.819,33,22,CA,M
2,M9N,32.3108,4,2,CA,M
3,M9N,435.8447,60,52,CA,M
4,M9N,1286.8712,226,140,CA,M
10,M9N,23.5735,3,3,CA,M
11,M9N,466.4854,20,10,CA,M
12,M9N,15.7958,2,2,CA,M
2,M9P,95.5502,24,3,CA,M
3,M9P,889.2927,173,92,CA,M
4,M9P,1881.6073,272,213,CA,M
9,M9P,15.0176,1,1,CA,M
11,M9P,401.7846,12,11,CA,M
12,M9P,242.3793,38,29,CA,M
1,M9R,37.3278,7,2,CA,M
2,M9R,74.7751,3,2,CA,M
3,M9R,671.5272,91,55,CA,M
4,M9R,1687.4737,268,181,CA,M
11,M9R,88.4629,34,22,CA,M
12,M9R,212.5499,65,29,CA,M
1,M9V,26.1363,2,2,CA,M
2,M9V,62.3478,12,4,CA,M
3,M9V,269.9406,10,10,CA,M
4,M9V,1879.7111,329,257,CA,M
9,M9V,3.8319,1,1,CA,M
11,M9V,136.1053,18,6,CA,M
12,M9V,657.7614,20,18,CA,M
1,M9W,384.7538,86,23,CA,M
2,M9W,796.7058,38,13,CA,M
3,M9W,569.8484,88,69,CA,M
4,M9W,2602.6158,528,316,CA,M
11,M9W,1940.103,197,47,CA,M
12,M9W,176.629,30,24,CA,M
1,MA,191526.69,35167,13053,US,MA
2,MA,166873.19,31543,11870,US,MA
3,MA,384408.77,67761,35459,US,MA
4,MA,683148.56,134696,80263,US,MA
5,MA,81065.15,11873,5026,US,MA
6,MA,116437.04,21133,7370,US,MA
7,MA,152673.33,27241,10135,US,MA
8,MA,153451.97,26335,9580,US,MA
9,MA,184566.57,33200,12129,US,MA
10,MA,209320.95,34934,13633,US,MA
11,MA,466408.87,62166,26123,US,MA
12,MA,347770.38,48000,23462,US,MA
1,MD,181070.05,33573,12108,US,MD
2,MD,150168.67,29131,10887,US,MD
3,MD,294206.11,52285,27388,US,MD
4,MD,502982.98,100551,60362,US,MD
5,MD,68250.58,9475,4077,US,MD
6,MD,106972.41,19229,6580,US,MD
7,MD,138034.21,23456,9736,US,MD
8,MD,134013.41,23052,8524,US,MD
9,MD,157316.65,28887,10315,US,MD
10,MD,193875.65,30646,12186,US,MD
11,MD,424674.81,52835,21899,US,MD
12,MD,321257.72,43193,21137,US,MD
1,ME,35180.85,7142,2695,US,ME
2,ME,26043.66,4501,1896,US,ME
3,ME,45646.38,7774,3695,US,ME
4,ME,61078.35,11576,7050,US,ME
5,ME,12869.25,1584,735,US,ME
6,ME,14490.22,2129,895,US,ME
7,ME,21728.27,3409,1467,US,ME
8,ME,25081.15,3939,1673,US,ME
9,ME,26687.81,4484,1771,US,ME
10,ME,33273.61,5702,2258,US,ME
11,ME,64423.33,10054,4389,US,ME
12,ME,55090.29,8737,3927,US,ME
1,MI,257888.89,46160,17019,US,MI
2,MI,200868.26,37216,13727,US,MI
3,MI,362644.47,65457,33308,US,MI
4,MI,565990.43,113524,64774,US,MI
5,MI,91123.18,12580,5339,US,MI
6,MI,126876.59,22469,8481,US,MI
7,MI,176384.77,30949,11907,US,MI
8,MI,168717.47,29381,10518,US,MI
9,MI,211274.97,39759,14294,US,MI
10,MI,248817.11,38671,15007,US,MI
11,MI,614194.02,78050,32717,US,MI
12,MI,434957.61,57081,26835,US,MI
1,MN,130365.1,24394,9317,US,MN
2,MN,113164.55,20203,7481,US,MN
3,MN,190534.14,32452,16667,US,MN
4,MN,311174.7,58768,35012,US,MN
5,MN,55864.77,8163,3389,US,MN
6,MN,75447.52,13418,4731,US,MN
7,MN,117213.12,20605,7705,US,MN
8,MN,96469.64,16858,5932,US,MN
9,MN,117334.8,22579,7611,US,MN
10,MN,145005.13,25184,9208,US,MN
11,MN,344314.68,46637,18989,US,MN
12,MN,233866.69,34508,15501,US,MN
1,MO,144972.78,25725,10006,US,MO
2,MO,114807.75,20727,8127,US,MO
3,MO,173791.41,29334,14953,US,MO
4,MO,208538.62,43356,22469,US,MO
5,MO,44643.57,6288,2862,US,MO
6,MO,75994.69,12534,5252,US,MO
7,MO,115837.65,17164,7532,US,MO
8,MO,106865.51,18329,6831,US,MO
9,MO,122800.83,22823,8075,US,MO
10,MO,149685.09,22374,9095,US,MO
11,MO,380789.15,43323,18685,US,MO
12,MO,247196.75,31205,15030,US,MO
1,MS,46464.95,8135,3274,US,MS
2,MS,33558.35,6516,2429,US,MS
3,MS,41278.52,7270,3391,US,MS
4,MS,49265.81,10582,5477,US,MS
5,MS,17721.95,2384,1157,US,MS
6,MS,28524.84,5230,2002,US,MS
7,MS,41346.63,6355,2756,US,MS
8,MS,29870.94,5172,1980,US,MS
9,MS,40678.51,6487,2728,US,MS
10,MS,52395.09,6820,3093,US,MS
11,MS,121910.89,13155,5915,US,MS
12,MS,73570.75,9479,4607,US,MS
1,MT,29683.46,5347,1949,US,MT
2,MT,23500.27,4623,1699,US,MT
3,MT,30090.19,5298,2474,US,MT
4,MT,28916.69,5688,3012,US,MT
5,MT,11651.28,1777,662,US,MT
6,MT,17079.8,2660,1004,US,MT
7,MT,20928.17,3636,1332,US,MT
8,MT,18734.85,3336,1221,US,MT
9,MT,25880.17,4403,1525,US,MT
10,MT,32117.26,5675,2023,US,MT
11,MT,59124.73,8349,3520,US,MT
12,MT,42047.51,5810,2676,US,MT
1,N0A,83.447,13,6,CA,N
2,N0A,131.0487,16,10,CA,N
3,N0A,1671.3327,363,223,CA,N
4,N0A,5710.3609,940,615,CA,N
10,N0A,462.6677,15,14,CA,N
11,N0A,1767.5755,37,28,CA,N
12,N0A,1196.9036,85,46,CA,N
1,N0B,476.3306,62,16,CA,N
2,N0B,361.7803,56,23,CA,N
3,N0B,5258.0103,653,443,CA,N
4,N0B,9152.5038,1554,1023,CA,N
9,N0B,293.8621,4,3,CA,N
10,N0B,206.4779,14,7,CA,N
11,N0B,1976.0082,150,61,CA,N
12,N0B,2538.1518,205,108,CA,N
1,N0C,171.9697,29,19,CA,N
2,N0C,22.4218,12,4,CA,N
3,N0C,887.6496,155,102,CA,N
4,N0C,1893.95,373,239,CA,N
9,N0C,13.0643,1,1,CA,N
10,N0C,49.6468,21,4,CA,N
11,N0C,540.4118,25,15,CA,N
12,N0C,379.4528,20,11,CA,N
1,N0E,280.316,47,18,CA,N
2,N0E,227.1349,47,32,CA,N
3,N0E,3178.9744,574,171,CA,N
4,N0E,3957.1653,682,421,CA,N
9,N0E,7.5125,2,1,CA,N
10,N0E,503.0591,33,8,CA,N
11,N0E,1211.3844,105,38,CA,N
12,N0E,846.5433,68,26,CA,N
1,N0G,793.5458,138,74,CA,N
2,N0G,459.7249,82,39,CA,N
3,N0G,4185.8373,640,406,CA,N
4,N0G,9356.4566,1352,855,CA,N
9,N0G,83.8698,16,16,CA,N
10,N0G,151.8618,24,18,CA,N
11,N0G,3510.8082,309,106,CA,N
12,N0G,2182.6759,379,162,CA,N
1,N0H,534.6281,100,58,CA,N
2,N0H,400.2316,56,46,CA,N
3,N0H,2159.8828,317,220,CA,N
4,N0H,5411.1492,976,651,CA,N
9,N0H,24.0102,4,1,CA,N
10,N0H,256.5413,20,8,CA,N
11,N0H,1710.4167,130,66,CA,N
12,N0H,405.8032,89,29,CA,N
1,N0J,325.8973,86,24,CA,N
2,N0J,241.9346,43,20,CA,N
3,N0J,993.8486,209,129,CA,N
4,N0J,3215.0067,497,382,CA,N
10,N0J,165.232,41,5,CA,N
11,N0J,1268.3818,75,38,CA,N
12,N0J,745.9931,76,35,CA,N
1,N0K,66.7253,16,6,CA,N
2,N0K,70.3633,7,2,CA,N
3,N0K,1130.3012,155,79,CA,N
4,N0K,1918.7509,310,210,CA,N
11,N0K,503.5577,49,15,CA,N
12,N0K,236.658,25,14,CA,N
1,N0L,399.413,86,49,CA,N
2,N0L,588.6444,233,37,CA,N
3,N0L,1929.2291,254,173,CA,N
4,N0L,7474.4811,1258,751,CA,N
5,N0L,-7.7368,33,4,CA,N
9,N0L,130.7114,1,1,CA,N
10,N0L,275.8824,7,5,CA,N
11,N0L,1426.7059,102,49,CA,N
12,N0L,1158.9937,163,75,CA,N
1,N0M,310.8827,39,21,CA,N
2,N0M,698.8942,136,57,CA,N
3,N0M,4854.7315,730,479,CA,N
4,N0M,8983.5331,1494,983,CA,N
10,N0M,803.4994,33,16,CA,N
11,N0M,2822.5959,330,147,CA,N
12,N0M,2719.583,283,156,CA,N
1,N0N,356.1099,85,26,CA,N
2,N0N,265.1729,41,11,CA,N
3,N0N,2165.3287,337,205,CA,N
4,N0N,5339.4308,855,539,CA,N
9,N0N,335.031,4,4,CA,N
10,N0N,334.1293,17,10,CA,N
11,N0N,1204.9321,59,46,CA,N
12,N0N,1209.4828,110,69,CA,N
1,N0P,497.7072,85,47,CA,N
2,N0P,496.3122,125,23,CA,N
3,N0P,2772.5106,458,237,CA,N
4,N0P,5269.8814,736,468,CA,N
9,N0P,170.1824,27,6,CA,N
10,N0P,299.7742,17,10,CA,N
11,N0P,2013.4781,95,42,CA,N
12,N0P,1831.3774,106,77,CA,N
1,N0R,862.9471,162,45,CA,N
2,N0R,335.997,34,12,CA,N
3,N0R,2949.983,428,305,CA,N
4,N0R,9630.95,1579,1080,CA,N
9,N0R,272.5339,3,3,CA,N
10,N0R,356.7597,3,3,CA,N
11,N0R,2006.1507,137,58,CA,N
12,N0R,915.6427,144,53,CA,N
1,N1A,230.7586,21,7,CA,N
2,N1A,288.2221,18,6,CA,N
3,N1A,789.2034,141,74,CA,N
4,N1A,1280.834,216,122,CA,N
9,N1A,130.7114,1,1,CA,N
10,N1A,60.0994,16,14,CA,N
11,N1A,453.6367,8,8,CA,N
12,N1A,301.8963,24,17,CA,N
1,N1C,0,2,1,CA,N
3,N1C,476.6892,77,46,CA,N
4,N1C,364.4387,69,41,CA,N
10,N1C,63.0764,4,2,CA,N
11,N1C,210.006,1,1,CA,N
12,N1C,219.5903,4,4,CA,N
1,N1E,37.0432,4,4,CA,N
2,N1E,20.012,3,2,CA,N
3,N1E,2185.1126,341,154,CA,N
4,N1E,3804.7808,696,460,CA,N
10,N1E,11.4615,2,2,CA,N
11,N1E,736.5256,8,6,CA,N
12,N1E,358.3564,48,19,CA,N
1,N1G,320.5951,32,17,CA,N
2,N1G,136.3345,15,9,CA,N
3,N1G,1074.5919,123,71,CA,N
4,N1G,2941.5582,484,305,CA,N
10,N1G,60.0796,1,1,CA,N
11,N1G,566.8562,70,27,CA,N
12,N1G,432.6444,69,37,CA,N
1,N1H,448.3497,90,14,CA,N
2,N1H,99.8253,34,23,CA,N
3,N1H,1786.895,200,137,CA,N
4,N1H,3553.2857,645,404,CA,N
10,N1H,259.2245,43,7,CA,N
11,N1H,907.0144,47,24,CA,N
12,N1H,329.8887,38,28,CA,N
3,N1K,176.1982,26,18,CA,N
4,N1K,558.4046,84,61,CA,N
11,N1K,34.2337,4,2,CA,N
12,N1K,755.3076,32,8,CA,N
1,N1L,273.8167,73,22,CA,N
3,N1L,304.9362,43,24,CA,N
4,N1L,1031.9886,185,137,CA,N
10,N1L,304.311,14,10,CA,N
11,N1L,97.39,2,2,CA,N
12,N1L,419.0706,9,7,CA,N
1,N1M,141.5272,18,14,CA,N
2,N1M,45.3576,16,2,CA,N
3,N1M,336.5538,88,30,CA,N
4,N1M,1372.0178,225,162,CA,N
10,N1M,44.99,13,6,CA,N
11,N1M,321.913,2,2,CA,N
12,N1M,636.3416,31,17,CA,N
3,N1P,59.0435,7,6,CA,N
4,N1P,718.7081,124,77,CA,N
9,N1P,88.1674,24,6,CA,N
10,N1P,120.1592,2,2,CA,N
11,N1P,178.7931,3,3,CA,N
12,N1P,368.4834,8,5,CA,N
1,N1R,67.0793,9,3,CA,N
2,N1R,151.3555,41,10,CA,N
3,N1R,1103.8496,160,116,CA,N
4,N1R,3079.4442,503,339,CA,N
10,N1R,287.9449,23,6,CA,N
11,N1R,362.7207,65,30,CA,N
12,N1R,206.9488,33,11,CA,N
1,N1S,57.3259,11,4,CA,N
2,N1S,63.3527,14,1,CA,N
3,N1S,559.0192,90,48,CA,N
4,N1S,2488.3513,386,268,CA,N
10,N1S,366.0953,21,14,CA,N
12,N1S,442.3875,57,19,CA,N
1,N1T,15.368,3,1,CA,N
3,N1T,301.8699,72,38,CA,N
4,N1T,488.0708,99,89,CA,N
10,N1T,20.2341,9,3,CA,N
11,N1T,318.1553,2,2,CA,N
12,N1T,604.0727,20,10,CA,N
1,N2A,32.282,5,3,CA,N
2,N2A,197.0233,40,5,CA,N
3,N2A,503.4882,69,52,CA,N
4,N2A,1997.4624,352,212,CA,N
11,N2A,560.6675,34,13,CA,N
12,N2A,266.0133,38,17,CA,N
2,N2B,671.7606,102,12,CA,N
3,N2B,-23.608,227,20,CA,N
4,N2B,1247.4512,259,154,CA,N
10,N2B,270.3845,1,1,CA,N
11,N2B,387.3246,8,6,CA,N
12,N2B,120.6215,31,8,CA,N
1,N2C,61.4566,10,4,CA,N
2,N2C,8.1437,2,2,CA,N
3,N2C,441.804,75,47,CA,N
4,N2C,892.1708,117,74,CA,N
11,N2C,474.7678,7,5,CA,N
12,N2C,92.5762,6,5,CA,N
1,N2E,53.7804,8,3,CA,N
2,N2E,109.426,15,3,CA,N
3,N2E,841.2429,110,80,CA,N
4,N2E,2474.8781,432,299,CA,N
9,N2E,44.7222,7,3,CA,N
10,N2E,60.0796,1,1,CA,N
11,N2E,488.7985,23,17,CA,N
12,N2E,258.5071,42,12,CA,N
1,N2G,196.2877,18,10,CA,N
2,N2G,92.8079,15,2,CA,N
3,N2G,417.3162,82,60,CA,N
4,N2G,1640.1385,260,180,CA,N
11,N2G,82.164,2,2,CA,N
12,N2G,86.9295,12,4,CA,N
2,N2H,254.3022,34,3,CA,N
3,N2H,619.4265,100,68,CA,N
4,N2H,2176.3633,418,255,CA,N
10,N2H,16.6666,1,1,CA,N
11,N2H,94.856,34,3,CA,N
12,N2H,66.3453,9,4,CA,N
1,N2J,142.9425,21,8,CA,N
2,N2J,253.5764,56,24,CA,N
3,N2J,174.8705,29,18,CA,N
4,N2J,1859.9746,247,176,CA,N
9,N2J,60.7764,10,10,CA,N
11,N2J,524.9427,12,6,CA,N
12,N2J,483.8193,41,19,CA,N
1,N2K,213.3387,14,5,CA,N
2,N2K,194.6506,59,23,CA,N
3,N2K,1203.4847,253,129,CA,N
4,N2K,3263.7726,641,379,CA,N
9,N2K,36.398,7,7,CA,N
10,N2K,315.2996,21,5,CA,N
11,N2K,404.0021,11,9,CA,N
12,N2K,548.0626,57,33,CA,N
1,N2L,55.3111,9,2,CA,N
2,N2L,67.8779,15,2,CA,N
3,N2L,705.9708,133,76,CA,N
4,N2L,1897.1092,313,255,CA,N
10,N2L,75.8223,9,5,CA,N
11,N2L,129.3486,1,1,CA,N
12,N2L,445.1264,64,47,CA,N
1,N2M,10.5684,1,1,CA,N
2,N2M,51.5743,21,16,CA,N
3,N2M,793.5073,101,76,CA,N
4,N2M,2494.2122,418,269,CA,N
9,N2M,7.6714,1,1,CA,N
10,N2M,63.0163,11,3,CA,N
11,N2M,284.2021,30,20,CA,N
12,N2M,558.2134,15,12,CA,N
1,N2N,137.7512,6,5,CA,N
2,N2N,42.2905,3,2,CA,N
3,N2N,681.8793,107,62,CA,N
4,N2N,2014.9849,374,248,CA,N
10,N2N,92.5566,3,2,CA,N
11,N2N,430.5886,32,10,CA,N
12,N2N,543.1396,62,35,CA,N
2,N2P,75.5382,4,4,CA,N
3,N2P,848.2549,146,75,CA,N
4,N2P,1548.2835,260,145,CA,N
10,N2P,132.1841,1,1,CA,N
11,N2P,83.6935,1,1,CA,N
12,N2P,684.8642,90,55,CA,N
2,N2R,92.239,15,1,CA,N
3,N2R,179.4652,14,13,CA,N
4,N2R,1111.2986,188,143,CA,N
10,N2R,82.4692,16,10,CA,N
12,N2R,107.2878,18,4,CA,N
1,N2T,29.4976,5,3,CA,N
3,N2T,834.2462,149,111,CA,N
4,N2T,1271.4633,234,154,CA,N
10,N2T,54.0182,8,3,CA,N
11,N2T,566.8689,14,12,CA,N
12,N2T,331.1238,32,17,CA,N
1,N2V,224.521,62,22,CA,N
2,N2V,52.8065,10,1,CA,N
3,N2V,793.4257,109,60,CA,N
4,N2V,1056.6215,174,110,CA,N
9,N2V,42.0404,4,1,CA,N
11,N2V,305.1133,2,2,CA,N
12,N2V,285.2353,17,8,CA,N
1,N2Z,366.9315,62,36,CA,N
2,N2Z,156.916,18,5,CA,N
3,N2Z,597.6266,98,35,CA,N
4,N2Z,1690.0383,245,180,CA,N
10,N2Z,37.5469,1,1,CA,N
12,N2Z,13.5295,3,1,CA,N
1,N3A,41.4888,6,5,CA,N
2,N3A,117.4962,8,8,CA,N
3,N3A,735.2753,109,85,CA,N
4,N3A,2910.7308,459,284,CA,N
10,N3A,184.0168,1,1,CA,N
11,N3A,789.0721,53,27,CA,N
1,N3B,110.5761,24,9,CA,N
2,N3B,59.998,10,9,CA,N
3,N3B,952.8435,125,56,CA,N
4,N3B,1133.1446,192,121,CA,N
9,N3B,19.7805,2,2,CA,N
10,N3B,30.0428,1,1,CA,N
11,N3B,445.6155,32,29,CA,N
12,N3B,482.4119,90,18,CA,N
1,N3C,12.6836,1,1,CA,N
2,N3C,49.7315,7,6,CA,N
3,N3C,939.8627,158,78,CA,N
4,N3C,2759.2722,404,284,CA,N
11,N3C,1144.1703,63,30,CA,N
12,N3C,67.1353,23,16,CA,N
11,N3E,205.4405,1,1,CA,N
12,N3E,38.3827,2,1,CA,N
2,N3H,29.4628,3,1,CA,N
3,N3H,584.4974,93,69,CA,N
4,N3H,1988.415,290,176,CA,N
10,N3H,91.6178,2,2,CA,N
11,N3H,278.808,27,11,CA,N
12,N3H,302.9574,58,36,CA,N
1,N3L,14.7756,4,4,CA,N
2,N3L,41.1194,7,4,CA,N
3,N3L,771.3624,174,71,CA,N
4,N3L,1891.1936,364,241,CA,N
11,N3L,223.6949,2,2,CA,N
12,N3L,355.6905,59,34,CA,N
1,N3P,184.4473,20,5,CA,N
3,N3P,454.6484,60,38,CA,N
4,N3P,1056.0133,90,60,CA,N
11,N3P,298.7809,5,5,CA,N
12,N3P,85.7999,12,7,CA,N
1,N3R,133.9504,35,12,CA,N
2,N3R,43.0308,7,2,CA,N
3,N3R,1038.371,124,99,CA,N
4,N3R,3055.0021,401,290,CA,N
9,N3R,11.2613,1,1,CA,N
10,N3R,173.5013,62,7,CA,N
11,N3R,864.4933,73,39,CA,N
12,N3R,1176.2907,221,150,CA,N
1,N3S,53.4419,7,3,CA,N
2,N3S,180.6297,40,8,CA,N
3,N3S,158.9533,30,20,CA,N
4,N3S,2280.6853,246,193,CA,N
10,N3S,108.0664,12,7,CA,N
11,N3S,888.7758,29,11,CA,N
12,N3S,1403.0475,103,53,CA,N
1,N3T,122.2129,30,15,CA,N
2,N3T,6.0436,2,2,CA,N
3,N3T,1134.9769,143,93,CA,N
4,N3T,2198.75,385,244,CA,N
10,N3T,15.7502,3,3,CA,N
11,N3T,824.7943,27,13,CA,N
12,N3T,734.9994,92,75,CA,N
2,N3V,29.3644,13,3,CA,N
3,N3V,55.0831,5,3,CA,N
4,N3V,289.1564,64,51,CA,N
11,N3V,76.7076,21,12,CA,N
12,N3V,78.926,17,6,CA,N
1,N3W,15.6523,5,4,CA,N
2,N3W,21.3219,3,3,CA,N
3,N3W,1169.0404,198,116,CA,N
4,N3W,2359.6726,420,245,CA,N
9,N3W,22.126,1,1,CA,N
10,N3W,28.0757,2,1,CA,N
11,N3W,336.5008,17,12,CA,N
12,N3W,555.1707,88,40,CA,N
1,N3Y,163.618,24,12,CA,N
2,N3Y,611.1797,162,40,CA,N
3,N3Y,1013.1457,109,78,CA,N
4,N3Y,2068.6783,294,157,CA,N
9,N3Y,6.3781,1,1,CA,N
10,N3Y,478.1047,55,22,CA,N
11,N3Y,1132.9342,25,18,CA,N
12,N3Y,440.8442,18,14,CA,N
1,N4B,13.4451,2,2,CA,N
3,N4B,170.4396,29,21,CA,N
4,N4B,1040.192,82,75,CA,N
10,N4B,270.3845,1,1,CA,N
11,N4B,140.0913,33,20,CA,N
12,N4B,318.6188,16,10,CA,N
1,N4G,97.6076,12,6,CA,N
2,N4G,161.5994,19,11,CA,N
3,N4G,681.6922,101,83,CA,N
4,N4G,1638.7438,286,212,CA,N
11,N4G,224.585,6,6,CA,N
12,N4G,176.516,28,19,CA,N
1,N4K,148.6181,23,15,CA,N
2,N4K,218.2359,32,14,CA,N
3,N4K,422.4489,63,37,CA,N
4,N4K,2959.6726,361,250,CA,N
10,N4K,118.8319,20,7,CA,N
11,N4K,435.3592,73,28,CA,N
12,N4K,600.6998,15,9,CA,N
1,N4L,36.8894,6,1,CA,N
3,N4L,168.6049,27,21,CA,N
4,N4L,1511.6987,284,152,CA,N
10,N4L,75.1089,2,2,CA,N
11,N4L,309.4876,32,23,CA,N
12,N4L,377.6305,49,21,CA,N
1,N4N,77.1476,17,14,CA,N
2,N4N,39.2081,10,4,CA,N
3,N4N,662.5392,80,53,CA,N
4,N4N,1782.6888,216,171,CA,N
10,N4N,214.2329,15,6,CA,N
11,N4N,399.7865,22,11,CA,N
12,N4N,174.8226,52,11,CA,N
1,N4S,254.8178,37,21,CA,N
2,N4S,198.4728,34,26,CA,N
3,N4S,1692.3106,297,142,CA,N
4,N4S,3615.805,632,414,CA,N
10,N4S,401.024,38,25,CA,N
11,N4S,451.8706,27,27,CA,N
12,N4S,1622.3884,85,54,CA,N
1,N4T,175.8705,13,13,CA,N
2,N4T,140.3791,20,7,CA,N
3,N4T,501.5408,80,60,CA,N
4,N4T,879.275,173,110,CA,N
10,N4T,104.712,20,12,CA,N
11,N4T,327.9075,45,37,CA,N
12,N4T,457.0913,24,20,CA,N
1,N4V,63.8257,2,2,CA,N
4,N4V,139.0133,34,15,CA,N
11,N4V,68.4066,10,1,CA,N
12,N4V,188.2171,1,1,CA,N
1,N4W,37.9606,5,3,CA,N
2,N4W,373.1356,81,12,CA,N
3,N4W,118.7132,17,16,CA,N
4,N4W,1050.2913,166,125,CA,N
10,N4W,60.0796,1,1,CA,N
11,N4W,353.6369,19,9,CA,N
12,N4W,375.063,30,17,CA,N
2,N4X,79.4212,3,3,CA,N
3,N4X,234.7488,40,27,CA,N
4,N4X,1031.9971,138,98,CA,N
10,N4X,217.8083,1,1,CA,N
11,N4X,15.2183,1,1,CA,N
12,N4X,302.0241,24,23,CA,N
3,N4Z,135.2949,11,4,CA,N
4,N4Z,259.6877,28,19,CA,N
10,N4Z,40.5137,6,1,CA,N
12,N4Z,43.6529,4,3,CA,N
1,N5A,586.239,39,17,CA,N
2,N5A,129.4775,21,9,CA,N
3,N5A,1087.4282,135,86,CA,N
4,N5A,4513.0974,561,398,CA,N
10,N5A,311.4628,71,11,CA,N
11,N5A,801.707,71,14,CA,N
12,N5A,861.3829,74,28,CA,N
1,N5C,331.4657,57,25,CA,N
2,N5C,64.1759,9,6,CA,N
3,N5C,190.2044,40,37,CA,N
4,N5C,1360.5157,238,175,CA,N
10,N5C,45.0652,12,3,CA,N
11,N5C,310.0133,9,6,CA,N
12,N5C,139.2258,38,8,CA,N
1,N5H,143.9502,5,5,CA,N
2,N5H,48.8172,9,9,CA,N
3,N5H,1519.21,231,101,CA,N
4,N5H,1730.2924,290,180,CA,N
10,N5H,21.0004,4,2,CA,N
11,N5H,109.8462,4,3,CA,N
12,N5H,414.809,20,15,CA,N
3,N5L,102.3864,12,9,CA,N
4,N5L,446.3974,92,34,CA,N
11,N5L,40.6254,2,2,CA,N
1,N5P,188.2171,1,1,CA,N
3,N5P,1314.2416,162,90,CA,N
4,N5P,2051.175,305,197,CA,N
10,N5P,20.4145,2,2,CA,N
11,N5P,105.3564,16,13,CA,N
12,N5P,535.3322,49,27,CA,N
1,N5R,614.9488,17,12,CA,N
2,N5R,288.6298,50,13,CA,N
3,N5R,2930.7548,402,168,CA,N
4,N5R,2559.63,441,260,CA,N
10,N5R,131.433,2,2,CA,N
11,N5R,547.0316,44,23,CA,N
12,N5R,824.3617,96,50,CA,N
1,N5V,63.7844,16,10,CA,N
3,N5V,572.6603,81,66,CA,N
4,N5V,3428.9909,563,306,CA,N
9,N5V,36.8416,16,4,CA,N
10,N5V,142.4875,33,33,CA,N
11,N5V,416.7616,83,38,CA,N
12,N5V,1127.094,86,53,CA,N
1,N5W,367.9168,73,29,CA,N
