month,State,New.Category,Total Sales Demand,Total Units Demanded per SKU,Order ID,Country,Custom_State
10,G0S,Non-A,39.8913,6,1,CA,G
10,G0V,A,349.2413,2,1,CA,G
10,G0W,A,60.5977,2,1,CA,G
10,G0W,Non-A,-25.2366,8,2,CA,G
10,G0X,A,0,12,1,CA,G
10,G0X,Non-A,66.0802,4,1,CA,G
10,G0Y,Non-A,23.8621,4,1,CA,G
10,G1J,A,22.5101,3,1,CA,G
10,G1J,Seasonal,72.0444,12,1,CA,G
10,G1R,A,21.1732,1,1,CA,G
10,G1Y,Seasonal,31.5457,4,1,CA,G
10,G3G,A,0,3,1,CA,G
10,G3G,Non-A,85.2185,1,1,CA,G
10,G3K,Seasonal,165.232,1,1,CA,G
10,G4R,A,43.4377,2,1,CA,G
10,G4R,Non-A,0,6,1,CA,G
10,G4R,Seasonal,219.3179,6,1,CA,G
10,G4V,A,0,4,1,CA,G
10,G4V,Non-A,41.2496,4,1,CA,G
10,G4W,A,8.6225,1,1,CA,G
10,G4W,Non-A,0,1,1,CA,G
10,G4Z,A,40.9192,14,2,CA,G
10,G4Z,Non-A,24.2373,4,2,CA,G
10,G5L,A,0,1,1,CA,G
10,G5L,Non-A,96.4696,6,2,CA,G
10,G5R,A,49.5568,2,2,CA,G
10,G5Y,A,0,6,1,CA,G
10,G5Y,Non-A,63.0912,15,1,CA,G
10,G5Y,Seasonal,163.7373,3,2,CA,G
10,G6B,A,0,12,1,CA,G
10,G6B,Non-A,53.973,2,1,CA,G
10,G6E,A,19.8963,1,1,CA,G
10,G6E,Seasonal,0,15,1,CA,G
10,G6H,Non-A,7.5033,1,1,CA,G
10,G6J,A,18.0111,3,1,CA,G
10,G6K,A,0,1,1,CA,G
10,G6K,Non-A,32.2742,2,1,CA,G
10,G6X,A,65.6973,6,1,CA,G
10,G7A,A,20.715,2,1,CA,G
10,G7A,Non-A,4.499,1,1,CA,G
10,G7B,A,150.5404,11,2,CA,G
10,G7B,Non-A,0,6,1,CA,G
10,G8K,Seasonal,181.0049,1,1,CA,G
10,G8L,A,71.2327,64,5,CA,G
10,G8L,Non-A,189.5658,6,4,CA,G
10,G8L,Seasonal,0,28,2,CA,G
10,G8V,A,5.2588,1,1,CA,G
10,G8Y,Non-A,19.2128,2,1,CA,G
10,G9B,Non-A,10.8757,2,1,CA,G
10,G9C,A,26.9789,12,1,CA,G
10,G9H,A,22.5324,6,1,CA,G
10,GA,A,92191.54,18014,2179,US,GA
10,GA,Non-A,33032.95,6341,1297,US,GA
10,GA,Seasonal,140772.2,15215,2734,US,GA
10,H1A,Seasonal,186.584,19,1,CA,H
10,H1H,Seasonal,30.036,1,1,CA,H
10,H1K,A,63.925,9,2,CA,H
10,H1N,Seasonal,147.1984,2,2,CA,H
10,H1S,Seasonal,22.5326,2,1,CA,H
10,H1V,Non-A,27.933,1,1,CA,H
10,H1W,A,33.3557,14,2,CA,H
10,H1W,Non-A,45.7486,4,2,CA,H
10,H1X,A,25.2065,4,1,CA,H
10,H2E,A,5.8509,1,1,CA,H
10,H2E,Non-A,74.2751,11,1,CA,H
10,H2G,A,18.0111,3,1,CA,H
10,H2J,A,13.8425,2,1,CA,H
10,H2K,Non-A,6.6621,2,1,CA,H
10,H2M,A,63.0313,8,2,CA,H
10,H2S,Non-A,5.2501,1,1,CA,H
10,H2T,A,0,2,1,CA,H
10,H2T,Non-A,38.1477,1,1,CA,H
10,H2V,A,57.4507,5,1,CA,H
10,H2W,A,47.3035,2,1,CA,H
10,H3E,Non-A,12.7459,3,1,CA,H
10,H3G,A,133.5434,6,2,CA,H
10,H3G,Non-A,44.9752,26,2,CA,H
10,H3L,A,2162.5423,96,2,CA,H
10,H3V,Seasonal,120.1667,1,1,CA,H
10,H4C,A,102.4484,5,1,CA,H
10,H4C,Non-A,0,5,1,CA,H
10,H4G,A,33.7914,1,1,CA,H
10,H4G,Non-A,16.798,4,1,CA,H
10,H4H,A,35.1059,6,1,CA,H
10,H4H,Non-A,21.0004,4,1,CA,H
10,H4V,A,0,3,1,CA,H
10,H4V,Non-A,10.0344,1,1,CA,H
10,H4W,Seasonal,9.9068,1,1,CA,H
10,H7E,A,36.7729,5,2,CA,H
10,H7P,Non-A,35.9771,10,1,CA,H
10,H7T,A,32.2066,10,1,CA,H
10,H7W,A,47.4392,4,2,CA,H
10,H7W,Non-A,42.0309,4,1,CA,H
10,H8T,A,42.654,2,1,CA,H
10,H8T,Non-A,0,9,1,CA,H
10,H9A,A,120.8877,5,1,CA,H
10,H9C,Non-A,15.9681,4,1,CA,H
10,H9G,A,17.5453,4,1,CA,H
10,H9P,A,14.6312,4,1,CA,H
10,H9R,A,65.3145,2,1,CA,H
10,H9R,Non-A,0,2,1,CA,H
10,HI,A,5063.94,1388,110,US,HI
10,HI,Non-A,1565.23,367,40,US,HI
10,HI,Seasonal,4263.32,544,100,US,HI
10,IA,A,26766.87,5344,658,US,IA
10,IA,Non-A,12501.99,2008,407,US,IA
10,IA,Seasonal,35017.74,4314,769,US,IA
10,ID,A,17123.85,3252,368,US,ID
10,ID,Non-A,5887.46,931,221,US,ID
10,ID,Seasonal,22192.42,2535,437,US,ID
10,IL,A,116209.93,21277,3036,US,IL
10,IL,Non-A,44515.27,8032,1876,US,IL
10,IL,Seasonal,156819.89,20565,3605,US,IL
10,IN,A,50561.91,8868,1330,US,IN
10,IN,Non-A,18063.79,3349,771,US,IN
10,IN,Seasonal,80497.02,9638,1709,US,IN
10,J0B,A,12.3854,1,1,CA,J
10,J0B,Seasonal,45.0653,1,1,CA,J
10,J0C,A,0,8,1,CA,J
10,J0C,Non-A,54.003,4,1,CA,J
10,J0E,A,78.0231,18,3,CA,J
10,J0E,Non-A,60.0566,10,2,CA,J
10,J0H,A,7.5033,1,1,CA,J
10,J0K,A,195.4925,64,3,CA,J
10,J0K,Seasonal,195.2756,3,2,CA,J
10,J0N,A,39.9894,2,1,CA,J
10,J0N,Non-A,16.8093,2,1,CA,J
10,J0N,Seasonal,229.0746,2,2,CA,J
10,J0P,A,37.5168,5,1,CA,J
10,J0T,A,8.2769,1,1,CA,J
10,J0T,Non-A,0,2,1,CA,J
10,J0T,Seasonal,120.1667,1,1,CA,J
10,J0V,A,20.8952,8,1,CA,J
10,J0X,A,348.4,14,3,CA,J
10,J0X,Non-A,33.7914,7,2,CA,J
10,J0Y,A,0,15,1,CA,J
10,J0Y,Non-A,71.8639,7,1,CA,J
10,J0Z,A,231.2891,3,2,CA,J
10,J0Z,Non-A,0,4,1,CA,J
10,J1L,A,54.0183,8,1,CA,J
10,J1T,A,0,23,1,CA,J
10,J1T,Non-A,139.6267,3,1,CA,J
10,J1X,A,110.883,37,2,CA,J
10,J2C,Seasonal,225.3192,1,1,CA,J
10,J2H,A,24.7704,5,1,CA,J
10,J2H,Non-A,0,3,1,CA,J
10,J2H,Seasonal,0,6,1,CA,J
10,J2S,A,136.6304,9,1,CA,J
10,J3B,Non-A,15.3071,2,1,CA,J
10,J3E,A,32.2516,6,1,CA,J
10,J3E,Non-A,0,5,1,CA,J
10,J3H,A,15.0743,3,1,CA,J
10,J3M,Seasonal,60.0796,1,1,CA,J
10,J3V,A,81.0274,12,1,CA,J
10,J3Y,A,321.8563,38,2,CA,J
10,J3Y,Non-A,0,2,1,CA,J
10,J3Y,Seasonal,0,1,1,CA,J
10,J4J,A,13.512,1,1,CA,J
10,J4S,A,34.2121,6,1,CA,J
10,J4V,Non-A,135.1964,4,1,CA,J
10,J4Z,Seasonal,30.0435,2,1,CA,J
10,J5A,A,54.0033,10,1,CA,J
10,J5A,Non-A,16.8958,1,1,CA,J
10,J5A,Seasonal,81.1176,1,1,CA,J
10,J5R,A,23.4038,4,1,CA,J
10,J5T,Non-A,8.9829,1,1,CA,J
10,J5T,Seasonal,0,3,1,CA,J
10,J5X,A,0,19,2,CA,J
10,J5X,Non-A,153.4161,23,2,CA,J
10,J5X,Seasonal,0,2,1,CA,J
10,J5Y,A,37.8023,7,1,CA,J
10,J6A,A,6.3016,1,1,CA,J
10,J6E,A,60.7705,12,2,CA,J
10,J6E,Non-A,49.6168,1,1,CA,J
10,J6E,Seasonal,60.0796,1,1,CA,J
10,J6S,A,0,6,1,CA,J
10,J6S,Non-A,0,1,1,CA,J
10,J6S,Seasonal,25.8672,1,1,CA,J
10,J7E,Seasonal,184.0168,1,1,CA,J
10,J7L,Seasonal,187.7722,1,1,CA,J
10,J7M,A,5.6256,1,1,CA,J
10,J7P,Non-A,7.4958,2,1,CA,J
10,J7P,Seasonal,60.0796,1,1,CA,J
10,J7R,Non-A,22.4876,6,1,CA,J
10,J7V,Seasonal,30.036,1,1,CA,J
10,J7X,Non-A,37.7865,9,1,CA,J
10,J7Z,A,72.3447,7,1,CA,J
10,J7Z,Non-A,0,11,1,CA,J
10,J8L,Seasonal,75.1089,1,1,CA,J
10,J8M,A,36.7958,1,1,CA,J
10,J8N,Seasonal,18.0261,3,1,CA,J
10,J8P,Seasonal,60.0796,1,1,CA,J
10,J8R,A,35.9771,10,1,CA,J
10,J8T,Seasonal,60.0796,1,1,CA,J
10,J8V,Seasonal,60.0796,1,1,CA,J
10,J8Y,A,268.0486,40,2,CA,J
10,J9H,A,0,6,2,CA,J
10,J9H,Non-A,52.4797,6,2,CA,J
10,J9H,Seasonal,120.1667,1,1,CA,J
10,J9J,Seasonal,60.0796,1,1,CA,J
10,J9P,A,37.5394,2,1,CA,J
10,J9T,A,53.2897,5,1,CA,J
10,J9X,A,150.2103,1,1,CA,J
10,K0A,A,82.7169,12,4,CA,K
10,K0A,Non-A,0,2,1,CA,K
10,K0A,Seasonal,177.2344,5,4,CA,K
10,K0B,A,11.9873,4,1,CA,K
10,K0C,A,224.665,33,6,CA,K
10,K0C,Non-A,59.9894,14,3,CA,K
10,K0E,A,51.8026,6,1,CA,K
10,K0E,Non-A,45.0353,4,1,CA,K
10,K0E,Seasonal,60.0796,1,1,CA,K
10,K0G,A,40.5362,3,2,CA,K
10,K0G,Non-A,129.0669,7,2,CA,K
10,K0H,A,52.4525,10,3,CA,K
10,K0H,Non-A,48.7456,10,1,CA,K
10,K0H,Seasonal,0,1,1,CA,K
10,K0J,A,95.2453,31,4,CA,K
10,K0J,Non-A,141.1445,28,3,CA,K
10,K0K,A,180.7267,29,5,CA,K
10,K0K,Non-A,65.7642,34,2,CA,K
10,K0K,Seasonal,519.7009,7,4,CA,K
10,K0L,A,20.4146,2,1,CA,K
10,K0L,Non-A,9.5989,2,1,CA,K
10,K0M,A,115.7999,12,4,CA,K
10,K0M,Non-A,31.6211,8,4,CA,K
10,K0M,Seasonal,60.0796,2,2,CA,K
10,K1A,A,189.004,36,1,CA,K
10,K1C,A,75.0788,5,2,CA,K
10,K1C,Non-A,32.1013,5,1,CA,K
10,K1C,Seasonal,86.3677,1,1,CA,K
10,K1G,A,12.2576,3,1,CA,K
10,K1G,Seasonal,60.0796,1,1,CA,K
10,K1H,Non-A,13.1215,3,1,CA,K
10,K1J,A,369.4981,45,2,CA,K
10,K1L,A,178.2254,31,3,CA,K
10,K1M,A,40.5134,6,1,CA,K
10,K1N,A,0,5,1,CA,K
10,K1N,Non-A,402.3052,90,2,CA,K
10,K1P,A,94.6372,13,1,CA,K
10,K1S,Non-A,25.7096,7,1,CA,K
10,K1V,A,83.183,25,3,CA,K
10,K1W,A,72.0444,12,1,CA,K
10,K1Y,A,456.8795,16,3,CA,K
10,K1Y,Non-A,29.2774,5,3,CA,K
10,K1Y,Seasonal,0,1,1,CA,K
10,K1Z,A,7.0226,2,2,CA,K
10,K1Z,Non-A,7.4958,1,1,CA,K
10,K1Z,Seasonal,135.1885,2,2,CA,K
10,K2A,A,0,1,1,CA,K
10,K2A,Non-A,20.6323,2,1,CA,K
10,K2A,Seasonal,187.7722,1,1,CA,K
10,K2B,Non-A,24.1249,24,2,CA,K
10,K2B,Seasonal,56.6471,2,1,CA,K
10,K2C,A,112.6633,30,1,CA,K
10,K2E,A,95.1022,28,2,CA,K
10,K2E,Non-A,67.5529,5,2,CA,K
10,K2E,Seasonal,0,7,2,CA,K
10,K2G,A,74.2751,11,1,CA,K
10,K2G,Non-A,13.1814,3,1,CA,K
10,K2G,Seasonal,60.0796,1,1,CA,K
10,K2H,A,26.0928,6,1,CA,K
10,K2J,A,333.9416,72,4,CA,K
10,K2J,Non-A,0,1,1,CA,K
10,K2J,Seasonal,60.0796,1,1,CA,K
10,K2L,Seasonal,60.0796,1,1,CA,K
10,K2M,Non-A,21.6013,4,1,CA,K
10,K2P,A,132.3603,56,3,CA,K
10,K2P,Seasonal,146.4473,2,2,CA,K
10,K2S,A,31.5307,2,1,CA,K
10,K2T,A,22.5251,1,1,CA,K
10,K4K,A,21.0079,3,1,CA,K
10,K4K,Non-A,33.7764,3,1,CA,K
10,K4P,A,11.9872,3,1,CA,K
10,K4P,Non-A,0,1,1,CA,K
10,K6A,A,26.2355,7,1,CA,K
10,K6H,A,18.7697,1,1,CA,K
10,K6H,Seasonal,60.0796,1,1,CA,K
10,K6J,A,21.0004,4,1,CA,K
10,K6V,Non-A,36.578,5,1,CA,K
10,K7A,A,36.0372,3,2,CA,K
10,K7A,Non-A,54.0482,3,1,CA,K
10,K7A,Seasonal,41.3098,11,1,CA,K
10,K7C,A,68.1756,12,1,CA,K
10,K7C,Non-A,0,11,1,CA,K
10,K7G,A,0,3,1,CA,K
10,K7G,Seasonal,37.8921,2,1,CA,K
10,K7H,A,52.3733,2,2,CA,K
10,K7M,A,22.5377,2,1,CA,K
10,K7M,Non-A,212.6933,2,2,CA,K
10,K7P,Non-A,24.3202,2,2,CA,K
10,K7P,Seasonal,89.68,20,1,CA,K
10,K7S,A,36.7507,8,2,CA,K
10,K7S,Non-A,54.0779,6,1,CA,K
10,K7S,Seasonal,60.0796,1,1,CA,K
10,K7V,Seasonal,60.0796,1,1,CA,K
10,K8A,A,37.5394,6,2,CA,K
10,K8A,Non-A,67.658,8,3,CA,K
10,K8A,Seasonal,153.1995,45,3,CA,K
10,K8H,A,159.668,21,5,CA,K
10,K8H,Non-A,36.8554,17,2,CA,K
10,K8H,Seasonal,60.0796,17,2,CA,K
10,K8N,A,215.3742,5,1,CA,K
10,K8N,Non-A,0,4,1,CA,K
10,K8N,Seasonal,180.2463,3,3,CA,K
10,K8P,A,102.4484,5,1,CA,K
10,K8P,Non-A,0,5,1,CA,K
10,K8P,Seasonal,132.1841,1,1,CA,K
10,K8V,A,13.497,4,1,CA,K
10,K8V,Non-A,35.534,25,1,CA,K
10,K9A,A,96.8153,10,2,CA,K
10,K9A,Non-A,57.4055,8,3,CA,K
10,K9A,Seasonal,52.5762,14,1,CA,K
10,K9H,A,18.0035,3,2,CA,K
10,K9H,Non-A,14.4584,1,1,CA,K
10,K9J,A,37.5469,3,2,CA,K
10,K9J,Non-A,27.009,2,1,CA,K
10,K9K,A,43.3903,2,1,CA,K
10,K9K,Seasonal,0,1,1,CA,K
10,K9L,Seasonal,60.0796,1,1,CA,K
10,K9V,A,67.5907,3,1,CA,K
10,K9V,Seasonal,131.433,2,2,CA,K
10,KS,A,27165.25,4722,640,US,KS
10,KS,Non-A,7767.67,1648,325,US,KS
10,KS,Seasonal,33268.41,3892,762,US,KS
10,KY,A,35624.22,6187,925,US,KY
10,KY,Non-A,12984.29,2090,532,US,KY
10,KY,Seasonal,67182.52,7354,1398,US,KY
10,L0C,A,52.6887,12,1,CA,L
10,L0C,Seasonal,0,3,1,CA,L
10,L0E,Seasonal,355.7006,20,3,CA,L
10,L0G,A,7.4958,7,2,CA,L
10,L0G,Non-A,37.8021,2,1,CA,L
10,L0H,Non-A,30.6294,2,1,CA,L
10,L0J,A,170.3391,21,2,CA,L
10,L0K,A,103.0718,22,4,CA,L
10,L0K,Non-A,163.158,32,2,CA,L
10,L0K,Seasonal,428.8567,12,4,CA,L
10,L0L,A,368.0261,1,1,CA,L
10,L0L,Seasonal,365.0217,2,2,CA,L
10,L0M,A,232.3568,33,5,CA,L
10,L0R,A,56.1963,6,2,CA,L
10,L0R,Non-A,82.507,4,2,CA,L
10,L0R,Seasonal,805.1296,7,7,CA,L
10,L1A,A,430.1632,7,2,CA,L
10,L1A,Non-A,0,1,1,CA,L
10,L1B,A,73.5913,5,2,CA,L
10,L1B,Non-A,0,5,1,CA,L
10,L1B,Seasonal,60.0796,1,1,CA,L
10,L1C,Seasonal,60.0796,1,1,CA,L
10,L1E,A,25.522,4,1,CA,L
10,L1G,A,87.0059,23,1,CA,L
10,L1G,Seasonal,30.036,1,1,CA,L
10,L1H,Seasonal,163.3543,26,2,CA,L
10,L1J,Seasonal,60.0796,1,1,CA,L
10,L1K,A,10.8006,2,1,CA,L
10,L1K,Seasonal,225.3192,1,1,CA,L
10,L1M,A,274.5731,52,1,CA,L
10,L1N,A,45.0353,4,1,CA,L
10,L1N,Seasonal,300.4356,200,1,CA,L
10,L1R,Seasonal,60.0796,1,1,CA,L
10,L1S,A,259.6805,40,5,CA,L
10,L1S,Non-A,84.1218,28,3,CA,L
10,L1S,Seasonal,145.1326,18,3,CA,L
10,L1T,Seasonal,30.9223,23,1,CA,L
10,L1X,A,304.2596,45,1,CA,L
10,L2A,A,33.3736,7,2,CA,L
10,L2A,Non-A,129.6078,24,1,CA,L
10,L2A,Seasonal,120.1592,2,2,CA,L
10,L2E,Seasonal,30.0435,1,1,CA,L
10,L2G,Non-A,27.287,7,1,CA,L
10,L2G,Seasonal,184.0168,1,1,CA,L
10,L2H,A,45.065,38,1,CA,L
10,L2H,Non-A,0,2,1,CA,L
10,L2J,A,169.0701,18,3,CA,L
10,L2J,Non-A,90.0024,17,3,CA,L
10,L2J,Seasonal,0,2,1,CA,L
10,L2M,A,68.9198,22,3,CA,L
10,L2M,Non-A,0,5,2,CA,L
10,L2M,Seasonal,622.2319,5,4,CA,L
10,L2R,A,268.8596,106,3,CA,L
10,L2R,Seasonal,30.036,1,1,CA,L
10,L2T,A,25.7772,8,1,CA,L
10,L3B,A,247.1606,7,2,CA,L
10,L3B,Non-A,62.1074,12,2,CA,L
10,L3B,Seasonal,0,5,1,CA,L
10,L3C,Seasonal,180.2463,2,2,CA,L
10,L3K,A,20.2568,3,1,CA,L
10,L3M,A,24.0198,2,1,CA,L
10,L3M,Seasonal,60.0796,1,1,CA,L
10,L3P,A,122.3403,12,3,CA,L
10,L3P,Seasonal,0,1,1,CA,L
10,L3R,Seasonal,60.0796,1,1,CA,L
10,L3S,A,34.1744,13,1,CA,L
10,L3T,A,22.5326,6,1,CA,L
10,L3T,Non-A,24.0798,4,2,CA,L
10,L3V,Seasonal,146.4623,2,2,CA,L
10,L3X,A,37.1934,117,4,CA,L
10,L3X,Non-A,62.6407,9,2,CA,L
10,L3X,Seasonal,0,1,1,CA,L
10,L3Y,A,32.1991,4,2,CA,L
10,L3Y,Seasonal,165.5324,17,2,CA,L
10,L3Z,A,22.5251,1,1,CA,L
10,L3Z,Seasonal,112.6632,4,1,CA,L
10,L4B,A,48.0243,6,2,CA,L
10,L4C,A,38.2753,5,1,CA,L
10,L4C,Non-A,0,1,1,CA,L
10,L4C,Seasonal,184.0168,1,1,CA,L
10,L4E,A,33.7914,1,1,CA,L
10,L4G,A,117.2524,10,2,CA,L
10,L4G,Non-A,18.011,8,2,CA,L
10,L4H,A,107.0074,13,2,CA,L
10,L4H,Seasonal,120.1592,2,2,CA,L
10,L4J,A,89.8298,40,1,CA,L
10,L4J,Non-A,85.5431,12,2,CA,L
10,L4K,A,62.9863,14,1,CA,L
10,L4L,A,267.3801,110,3,CA,L
10,L4L,Non-A,12.3704,3,1,CA,L
10,L4L,Seasonal,414.8338,21,2,CA,L
10,L4M,A,1510.6875,65,4,CA,L
10,L4M,Non-A,60.7832,21,3,CA,L
10,L4M,Seasonal,129.9308,2,2,CA,L
10,L4N,A,482.4916,34,5,CA,L
10,L4N,Non-A,0,4,1,CA,L
10,L4N,Seasonal,22.0142,4,1,CA,L
10,L4P,Non-A,13.5196,1,1,CA,L
10,L4R,A,32.5595,4,1,CA,L
10,L4R,Non-A,93.811,11,2,CA,L
10,L4T,A,414.4733,17,1,CA,L
10,L4T,Non-A,21.0004,4,1,CA,L
10,L4T,Seasonal,60.0796,1,1,CA,L
10,L4W,A,82.6197,9,2,CA,L
10,L4W,Non-A,72.7953,4,1,CA,L
10,L4X,A,33.0252,4,1,CA,L
10,L4Y,A,18.0111,2,1,CA,L
10,L4Z,A,0,37,1,CA,L
10,L4Z,Non-A,361.3033,9,2,CA,L
10,L4Z,Seasonal,120.1667,1,1,CA,L
10,L5A,Seasonal,60.0796,1,1,CA,L
10,L5E,Non-A,8.292,1,1,CA,L
10,L5G,Seasonal,135.196,2,1,CA,L
10,L5J,A,69.4531,11,3,CA,L
10,L5J,Non-A,103.9052,9,2,CA,L
10,L5J,Seasonal,68.3716,3,3,CA,L
10,L5L,Non-A,41.5499,9,2,CA,L
10,L5M,A,0,8,1,CA,L
10,L5M,Non-A,81.6346,23,1,CA,L
10,L5M,Seasonal,285.4063,2,2,CA,L
10,L5N,A,39.77,4,1,CA,L
10,L5N,Non-A,0,2,1,CA,L
10,L5N,Seasonal,390.5512,2,2,CA,L
10,L5V,Seasonal,60.0796,1,1,CA,L
10,L5W,Non-A,39.9502,4,1,CA,L
10,L5W,Seasonal,0,1,1,CA,L
10,L6A,A,199.6767,13,1,CA,L
10,L6A,Non-A,18.7171,11,2,CA,L
10,L6A,Seasonal,180.2538,2,2,CA,L
10,L6B,A,145.9962,12,2,CA,L
10,L6B,Non-A,0,7,2,CA,L
10,L6J,A,0,15,2,CA,L
10,L6J,Non-A,152.4258,16,4,CA,L
10,L6L,A,22.5251,1,1,CA,L
10,L6M,A,45.0653,4,1,CA,L
10,L6P,A,46.8603,3,2,CA,L
10,L6S,Seasonal,307.9238,8,4,CA,L
10,L6T,A,20.6474,1,1,CA,L
10,L6W,Seasonal,71.3534,1,1,CA,L
10,L6X,Non-A,11.4015,2,1,CA,L
10,L6Z,A,77.1893,2,1,CA,L
10,L6Z,Non-A,0,7,1,CA,L
10,L7A,A,128.6011,26,2,CA,L
10,L7A,Non-A,12.1451,5,2,CA,L
10,L7C,A,25.8297,5,1,CA,L
10,L7C,Non-A,21.0154,2,1,CA,L
10,L7E,A,0,2,1,CA,L
10,L7E,Non-A,124.2749,27,2,CA,L
10,L7G,Seasonal,60.0796,1,1,CA,L
10,L7L,Non-A,43.2026,8,1,CA,L
10,L7L,Seasonal,492.3087,55,3,CA,L
10,L7M,A,69.866,7,1,CA,L
10,L7M,Non-A,0,1,1,CA,L
10,L7M,Seasonal,308.6825,2,2,CA,L
10,L7N,Non-A,17.0872,1,1,CA,L
10,L7P,A,375.5892,63,3,CA,L
10,L7P,Non-A,0,2,1,CA,L
10,L7R,Seasonal,225.3267,1,1,CA,L
10,L7T,Seasonal,101.397,22,1,CA,L
10,L8E,A,10.3199,1,1,CA,L
10,L8E,Seasonal,60.0796,1,1,CA,L
10,L8G,Non-A,16.2085,2,1,CA,L
10,L8H,A,7.5108,2,1,CA,L
10,L8J,A,0,34,1,CA,L
10,L8J,Non-A,121.4733,6,1,CA,L
10,L8K,A,6.7371,3,1,CA,L
10,L8K,Seasonal,277.8954,1,1,CA,L
10,L8S,A,222.2096,15,2,CA,L
10,L8S,Non-A,0,3,1,CA,L
10,L8S,Seasonal,73.2386,1,1,CA,L
10,L8T,A,97.0707,24,2,CA,L
10,L8T,Non-A,0,12,1,CA,L
10,L8T,Seasonal,60.0796,1,1,CA,L
10,L8V,A,37.8097,6,1,CA,L
10,L8W,Non-A,62.9337,21,1,CA,L
10,L9B,Seasonal,75.1089,1,1,CA,L
10,L9G,Non-A,30.0285,2,1,CA,L
10,L9G,Seasonal,60.0796,1,1,CA,L
10,L9H,A,140.4161,5,1,CA,L
10,L9L,A,18.0111,3,1,CA,L
10,L9L,Seasonal,30.036,1,1,CA,L
10,L9N,A,28.7817,12,2,CA,L
10,L9N,Non-A,45.065,7,1,CA,L
10,L9N,Seasonal,0,4,1,CA,L
10,L9P,A,87.7422,33,3,CA,L
10,L9P,Non-A,24.0948,3,2,CA,L
10,L9P,Seasonal,301.427,4,3,CA,L
10,L9R,Seasonal,240.3259,3,2,CA,L
10,L9T,A,118.3338,31,3,CA,L
10,L9T,Non-A,32.2666,1,1,CA,L
10,L9T,Seasonal,120.1667,1,1,CA,L
10,L9W,A,26.2865,1,1,CA,L
10,L9W,Non-A,72.0594,8,1,CA,L
10,L9W,Seasonal,450.6308,3,3,CA,L
10,L9Y,A,20.2718,3,2,CA,L
10,L9Y,Non-A,62.3626,5,2,CA,L
10,L9Z,Seasonal,120.1667,1,1,CA,L
10,LA,A,34156.47,6143,918,US,LA
10,LA,Non-A,13566.59,2285,525,US,LA
10,LA,Seasonal,51806.15,6154,1144,US,LA
10,M1B,A,5.4015,1,1,CA,M
10,M1C,Seasonal,120.1667,1,1,CA,M
10,M1E,Non-A,8.9474,3,1,CA,M
10,M1K,A,87.9222,13,2,CA,M
10,M1K,Non-A,0,1,1,CA,M
10,M1L,Seasonal,60.0796,1,1,CA,M
10,M1M,A,74.2902,9,1,CA,M
10,M1N,Non-A,20.2118,9,1,CA,M
10,M1P,A,27.009,4,1,CA,M
10,M1R,Non-A,217.8083,1,1,CA,M
10,M1T,Non-A,15.0067,2,1,CA,M
10,M1V,A,47.4008,6,2,CA,M
10,M1V,Non-A,0,3,2,CA,M
10,M1W,A,15.0176,1,1,CA,M
10,M2J,A,122.8323,26,2,CA,M
10,M2J,Non-A,0,7,2,CA,M
10,M2L,Non-A,10.5002,2,1,CA,M
10,M2M,Seasonal,7.4207,4,1,CA,M
10,M2N,A,296.5768,17,3,CA,M
10,M2N,Seasonal,416.8318,3,3,CA,M
10,M2P,A,28.0981,2,1,CA,M
10,M2P,Non-A,0,2,1,CA,M
10,M3A,A,0,4,1,CA,M
10,M3A,Non-A,20.9929,1,1,CA,M
10,M3A,Seasonal,60.0796,1,1,CA,M
10,M3C,A,35.7995,4,2,CA,M
10,M3J,A,9.7566,3,2,CA,M
10,M4B,Seasonal,60.0796,1,1,CA,M
10,M4C,A,43.901,5,2,CA,M
10,M4C,Non-A,14.4542,2,2,CA,M
10,M4G,A,117.5448,5,2,CA,M
10,M4G,Non-A,0,7,1,CA,M
10,M4J,A,31.7258,1,1,CA,M
10,M4J,Non-A,0,3,1,CA,M
10,M4K,A,72.7279,19,2,CA,M
10,M4K,Non-A,0,2,1,CA,M
10,M4K,Seasonal,66.6139,3,1,CA,M
10,M4L,A,38.4856,8,3,CA,M
10,M4L,Non-A,49.3688,6,3,CA,M
10,M4M,A,153.5225,6,3,CA,M
10,M4M,Non-A,4.8745,5,2,CA,M
10,M4N,A,8.63,1,1,CA,M
10,M4N,Seasonal,67.5979,4,1,CA,M
10,M4P,Seasonal,60.0796,1,1,CA,M
10,M4S,A,17.9812,6,2,CA,M
10,M4V,A,131.4179,5,2,CA,M
10,M4V,Non-A,58.449,13,1,CA,M
10,M4V,Seasonal,0,3,2,CA,M
10,M4W,A,127.67,10,2,CA,M
10,M4X,A,81.0049,20,3,CA,M
10,M4X,Non-A,107.9762,11,2,CA,M
10,M4Y,A,18.9123,5,3,CA,M
10,M4Y,Non-A,56.3165,101,2,CA,M
10,M5A,Non-A,10.8605,4,1,CA,M
10,M5A,Seasonal,180.3664,37,3,CA,M
10,M5B,Non-A,30.0059,5,1,CA,M
10,M5G,A,562.9036,65,2,CA,M
10,M5H,Seasonal,47.3111,1,1,CA,M
10,M5J,Seasonal,165.232,1,1,CA,M
10,M5M,Non-A,17.2675,1,1,CA,M
10,M5M,Seasonal,225.3267,1,1,CA,M
10,M5N,A,76.9714,2,1,CA,M
10,M5N,Seasonal,0,12,1,CA,M
